query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
SRR11126365,class,0.008252744855667852,d__Bacteria;p__Actinomycetota;c__Coriobacteriia,8bc4d485,-,0.007895586845473796,2270000,0.9102254800525816,83591
SRR11126365,class,0.007671053588308005,Eukaryota;Chordata;Mammalia,8bc4d485,-,0.003253938821164958,2110000,0.9089219027316792,83591
SRR11126365,class,0.0070166509125281756,d__Archaea;p__Methanobacteriota;c__Methanobacteria,8bc4d485,-,0.028137000394779337,1930000,0.9073341402129647,83591
SRR11126365,class,0.004217261688358904,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia,8bc4d485,-,0.0018303405869052889,1160000,0.8983218673105251,83591
SRR11126365,class,0.00399912746309896,d__Bacteria;p__Bacillota;c__Peptococcia,8bc4d485,-,0.0026318622818245984,1100000,0.8973868695780521,83591
SRR11126365,class,0.0018177852104995272,d__Bacteria;p__Synergistota;c__Synergistia,8bc4d485,-,0.0008374107260350996,500000,0.8836200067149934,83591
SRR11126365,class,0.0014178724641896313,d__Bacteria;p__Spirochaetota;c__Spirochaetia,8bc4d485,-,0.0006460025600842196,390000,0.8793256634676013,83591
SRR11126365,class,0.0005453355631498582,d__Bacteria;p__Bacillota;c__Dehalobacteriia,8bc4d485,-,0.00021533418669473988,150000,0.8630044121793546,83591
SRR11126365,class,0.0005089798589398677,d__Bacteria;p__Campylobacterota;c__Campylobacteria,8bc4d485,-,0.00021533418669473988,140000,0.8618377279248546,83591
SRR11126365,class,0.00043626845051988655,Eukaryota;Ascomycota;Saccharomycetes,8bc4d485,-,0.00020337117632280988,120000,0.8592367025179579,83591
SRR11126365,class,0.00021813422525994328,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata,8bc4d485,-,8.374107260350995e-05,60000,0.847637712549679,83591
SRR11126365,class,0.00018177852104995273,d__Bacteria;p__Patescibacteriota;c__Saccharimonadia,8bc4d485,-,8.374107260350995e-05,50000,0.8446128749711438,83591
SRR11126365,class,0.00018177852104995273,d__Bacteria;p__Planctomycetota;c__Planctomycetia,8bc4d485,-,7.177806223157996e-05,50000,0.8446128749711438,83591
SRR11126365,class,0.4527739402312222,unclassified,8bc4d485,-,0.3034656841047497,124540000,,83591
SRR11126365,order,0.140841998109503,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales,8bc4d485,-,0.3460659640391899,38740000,0.96229554248391,83591
SRR11126365,order,0.10648585763106222,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,8bc4d485,-,0.07217284157385369,29290000,0.9570338365367577,83591
SRR11126365,order,0.059732422017014515,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales,8bc4d485,-,0.052984172937277946,16430000,0.9462461382339239,83591
SRR11126365,order,0.05366101941394611,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales,8bc4d485,-,0.0443947314902322,14760000,0.9442594749548245,83591
SRR11126365,order,0.03017523449429216,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales,8bc4d485,-,0.047708485363256795,8300000,0.9336610220465237,83591
SRR11126365,order,0.027739402312222793,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales,8bc4d485,-,0.023088610017824886,7630000,0.9321214286637909,83591
SRR11126365,order,0.020031993019704798,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales,8bc4d485,-,0.01625773109545286,5510000,0.9261908233864005,83591
SRR11126365,order,0.018141496400785297,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales,8bc4d485,-,0.012668827983873863,4990000,0.9243923344675188,83591
SRR11126365,order,0.015123972951356066,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales,8bc4d485,-,0.008182699094400114,4160000,0.9211008315003171,83591
SRR11126365,order,0.013015342107176612,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales,8bc4d485,-,0.008984220789319425,3580000,0.918392949397956,83591
SRR11126365,order,0.008543590489347778,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39,8bc4d485,-,0.010144632795396633,2350000,0.9108438490550007,83591
SRR11126365,order,0.008289100559877843,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales,8bc4d485,-,0.0037683482671579476,2280000,0.9103039343660725,83591
SRR11126365,order,0.008252744855667852,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales,8bc4d485,-,0.007895586845473796,2270000,0.9102254800525816,83591
SRR11126365,order,0.007671053588308005,Eukaryota;Chordata;Mammalia;Artiodactyla,8bc4d485,-,0.003253938821164958,2110000,0.9089219027316792,83591
SRR11126365,order,0.0070166509125281756,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales,8bc4d485,-,0.028137000394779337,1930000,0.9073341402129647,83591
SRR11126365,order,0.004217261688358904,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales,8bc4d485,-,0.0018303405869052889,1160000,0.8983218673105251,83591
SRR11126365,order,0.00399912746309896,d__Bacteria;p__Bacillota;c__Peptococcia;o__Peptococcales,8bc4d485,-,0.0026318622818245984,1100000,0.8973868695780521,83591
SRR11126365,order,0.0033083690831091396,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales,8bc4d485,-,0.001483413286119319,910000,0.8940565299169804,83591
SRR11126365,order,0.001926852323129499,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales,8bc4d485,-,0.0008134847052912395,530000,0.8846301439145926,83591
SRR11126365,order,0.0018177852104995272,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales,8bc4d485,-,0.0008374107260350996,500000,0.8836200067149934,83591
SRR11126365,order,0.0015996509852395841,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales,8bc4d485,-,0.0007656326638035196,440000,0.8814079541961515,83591
SRR11126365,order,0.001054315422089726,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales,8bc4d485,-,0.0005024464356210598,290000,0.8742323513553998,83591
SRR11126365,order,0.0005816912673598487,d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77,8bc4d485,-,0.0003230012800421098,160000,0.8640972020731124,83591
SRR11126365,order,0.0005453355631498582,d__Bacteria;p__Bacillota;c__Dehalobacteriia;o__UBA4068,8bc4d485,-,0.00021533418669473988,150000,0.8630044121793546,83591
SRR11126365,order,0.0005089798589398677,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales,8bc4d485,-,0.00021533418669473988,140000,0.8618377279248546,83591
SRR11126365,order,0.0004726241547298771,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381,8bc4d485,-,0.0001914081659508799,130000,0.8605863031241712,83591
SRR11126365,order,0.00043626845051988655,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales,8bc4d485,-,0.00020337117632280988,120000,0.8592367025179579,83591
SRR11126365,order,0.00043626845051988655,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales,8bc4d485,-,0.0001794451555789499,120000,0.8592367025179579,83591
SRR11126365,order,0.00036355704209990546,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales,8bc4d485,-,0.00014355612446315992,100000,0.8561704733635058,83591
SRR11126365,order,0.00032720133788991494,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales,8bc4d485,-,0.00011963010371929992,90000,0.8544035430072672,83591
SRR11126365,order,0.00032720133788991494,d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361,8bc4d485,-,0.00013159311409122992,90000,0.8544035430072672,83591
SRR11126365,order,0.00021813422525994328,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales,8bc4d485,-,8.374107260350995e-05,60000,0.847637712549679,83591
SRR11126365,order,0.00018177852104995273,d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales,8bc4d485,-,8.374107260350995e-05,50000,0.8446128749711438,83591
SRR11126365,order,0.00018177852104995273,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales,8bc4d485,-,7.177806223157996e-05,50000,0.8446128749711438,83591
SRR11126365,order,0.4527739402312225,unclassified,8bc4d485,-,0.30346568410474917,124540000,,83591
SRR11126365,family,0.08154584454300863,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,8bc4d485,-,0.1021042935244225,22430000,0.9520394350194742,83591
SRR11126365,family,0.052497636879226414,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,8bc4d485,-,0.04388032204423921,14440000,0.9438537400577334,83591
SRR11126365,family,0.04584454300879812,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,8bc4d485,-,0.034274024715579436,12610000,0.941349157375335,83591
SRR11126365,family,0.0338471606195012,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138,8bc4d485,-,0.03966934239331986,9310000,0.9357656579381385,83591
SRR11126365,family,0.030284301606922137,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,8bc4d485,-,0.17823689153138494,8330000,0.9337270752502379,83591
SRR11126365,family,0.025957972805933253,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,8bc4d485,-,0.022287088322905577,7140000,0.9309090878645141,83591
SRR11126365,family,0.02450374463753363,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae,8bc4d485,-,0.0638106973238746,6740000,0.9298573380716613,83591
SRR11126365,family,0.024176543299643718,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,8bc4d485,-,0.016652510437726552,6650000,0.929612269636059,83591
SRR11126365,family,0.023049516469134015,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae,8bc4d485,-,0.012082640475649295,6340000,0.9287425216480816,83591
SRR11126365,family,0.020577328582854652,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,8bc4d485,-,0.039549712289600546,5660000,0.9266787324134984,83591
SRR11126365,family,0.017123536682905557,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae,8bc4d485,-,0.014439353518919503,4710000,0.9233462246820372,83591
SRR11126365,family,0.015814731331345887,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932,8bc4d485,-,0.010623153210273833,4350000,0.9219077940552084,83591
SRR11126365,family,0.015123972951356066,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae,8bc4d485,-,0.008182699094400114,4160000,0.9211008315003171,83591
SRR11126365,family,0.013778811895586414,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,8bc4d485,-,0.007261547295761505,3790000,0.9194200204147014,83591
SRR11126365,family,0.013415254853486505,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae,8bc4d485,-,0.009115813903410657,3690000,0.9189380901422698,83591
SRR11126365,family,0.013015342107176612,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,8bc4d485,-,0.008984220789319425,3580000,0.918392949397956,83591
SRR11126365,family,0.008543590489347778,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660,8bc4d485,-,0.010144632795396633,2350000,0.9108438490550007,83591
SRR11126365,family,0.008289100559877843,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae,8bc4d485,-,0.0037683482671579476,2280000,0.9103039343660725,83591
SRR11126365,family,0.007671053588308005,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae,8bc4d485,-,0.003253938821164958,2110000,0.9089219027316792,83591
SRR11126365,family,0.0070166509125281756,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae,8bc4d485,-,0.028137000394779337,1930000,0.9073341402129647,83591
SRR11126365,family,0.006943939504108195,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,8bc4d485,-,0.006160950341543947,1910000,0.9071488359465105,83591
SRR11126365,family,0.006943939504108195,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,8bc4d485,-,0.007393140409852736,1910000,0.9071488359465105,83591
SRR11126365,family,0.004726241547298771,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae,8bc4d485,-,0.003553014080463208,1300000,0.9003311427988729,83591
SRR11126365,family,0.004217261688358904,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae,8bc4d485,-,0.0018303405869052889,1160000,0.8983218673105251,83591
SRR11126365,family,0.00399912746309896,d__Bacteria;p__Bacillota;c__Peptococcia;o__Peptococcales;f__Peptococcaceae,8bc4d485,-,0.0026318622818245984,1100000,0.8973868695780521,83591
SRR11126365,family,0.0033083690831091396,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae,8bc4d485,-,0.001483413286119319,910000,0.8940565299169804,83591
SRR11126365,family,0.0029084563367992437,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae,8bc4d485,-,0.001818377576533359,800000,0.8918008729017168,83591
SRR11126365,family,0.00265396640732931,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,8bc4d485,-,0.0019978227321123085,730000,0.8902011387915792,83591
SRR11126365,family,0.002254053661019414,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae,8bc4d485,-,0.0010288188919859794,620000,0.8873548722512703,83591
SRR11126365,family,0.0021449865483894426,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082,8bc4d485,-,0.0010407819023579095,590000,0.8864923488269522,83591
SRR11126365,family,0.001926852323129499,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae,8bc4d485,-,0.0008134847052912395,530000,0.8846301439145926,83591
SRR11126365,family,0.001926852323129499,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3,8bc4d485,-,0.0010288188919859794,530000,0.8846301439145926,83591
SRR11126365,family,0.0018177852104995275,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750,8bc4d485,-,0.0008493737364070295,500000,0.8836200067149934,83591
SRR11126365,family,0.0018177852104995272,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae,8bc4d485,-,0.0008374107260350996,500000,0.8836200067149934,83591
SRR11126365,family,0.0015996509852395841,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae,8bc4d485,-,0.0007656326638035196,440000,0.8814079541961515,83591
SRR11126365,family,0.0014178724641896315,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272,8bc4d485,-,0.0006101135289684297,390000,0.8793256634676013,83591
SRR11126365,family,0.0011633825347196975,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae,8bc4d485,-,0.0005144094459929897,320000,0.8759214220553924,83591
SRR11126365,family,0.001127026830509707,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae,8bc4d485,-,0.0004904834252491297,310000,0.8753763100793048,83591
SRR11126365,family,0.0010906711262997164,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UBA644,8bc4d485,-,0.00045459439413333974,300000,0.8748136785336548,83591
SRR11126365,family,0.0010906711262997164,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UMGS1384,8bc4d485,-,0.0004545943941333397,300000,0.8748136785336548,83591
SRR11126365,family,0.001054315422089726,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae,8bc4d485,-,0.0005024464356210598,290000,0.8742323513553998,83591
SRR11126365,family,0.0009088926052497637,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__QAMX01,8bc4d485,-,0.00039477934227368975,250000,0.871691862161085,83591
SRR11126365,family,0.0007271140841998109,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,8bc4d485,-,0.0002871122489263198,200000,0.8678862247802385,83591
SRR11126365,family,0.0006544026757798299,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae,8bc4d485,-,0.0003110382696701798,180000,0.866095115925128,83591
SRR11126365,family,0.0005816912673598487,d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508,8bc4d485,-,0.0003230012800421098,160000,0.8640972020731124,83591
SRR11126365,family,0.0005453355631498582,d__Bacteria;p__Bacillota;c__Dehalobacteriia;o__UBA4068;f__UBA4068,8bc4d485,-,0.00021533418669473988,150000,0.8630044121793546,83591
SRR11126365,family,0.0005089798589398677,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae,8bc4d485,-,0.00021533418669473988,140000,0.8618377279248546,83591
SRR11126365,family,0.0004726241547298771,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381,8bc4d485,-,0.0001914081659508799,130000,0.8605863031241712,83591
SRR11126365,family,0.00043626845051988655,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae,8bc4d485,-,0.00020337117632280988,120000,0.8592367025179579,83591
SRR11126365,family,0.00043626845051988655,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,8bc4d485,-,0.0001794451555789499,120000,0.8592367025179579,83591
SRR11126365,family,0.00039991274630989603,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Maliibacteriaceae,8bc4d485,-,0.0001674821452070199,110000,0.8577720039335236,83591
SRR11126365,family,0.00039991274630989603,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae,8bc4d485,-,0.00014355612446315992,110000,0.8577720039335236,83591
SRR11126365,family,0.00036355704209990546,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA3700,8bc4d485,-,0.00011963010371929992,100000,0.8561704733635058,83591
SRR11126365,family,0.00036355704209990546,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae,8bc4d485,-,0.00014355612446315992,100000,0.8561704733635058,83591
SRR11126365,family,0.00032720133788991494,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae,8bc4d485,-,0.00011963010371929992,90000,0.8544035430072672,83591
SRR11126365,family,0.00032720133788991494,d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae,8bc4d485,-,0.00013159311409122992,90000,0.8544035430072672,83591
SRR11126365,family,0.00032720133788991494,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae,8bc4d485,-,0.0001674821452070199,90000,0.8544035430072672,83591
SRR11126365,family,0.00025448992946993385,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae,8bc4d485,-,9.570408297543995e-05,70000,0.8502036262492737,83591
SRR11126365,family,0.00021813422525994328,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,8bc4d485,-,9.570408297543995e-05,60000,0.847637712549679,83591
SRR11126365,family,0.00021813422525994328,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae,8bc4d485,-,8.374107260350995e-05,60000,0.847637712549679,83591
SRR11126365,family,0.00018177852104995273,d__Bacteria;p__Patescibacteriota;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae,8bc4d485,-,8.374107260350995e-05,50000,0.8446128749711438,83591
SRR11126365,family,0.00018177852104995273,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae,8bc4d485,-,7.177806223157996e-05,50000,0.8446128749711438,83591
SRR11126365,family,0.00018177852104995273,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124,8bc4d485,-,7.177806223157996e-05,50000,0.8446128749711438,83591
SRR11126365,family,0.4527739402312222,unclassified,8bc4d485,-,0.30346568410474806,124540000,,83591
SRR11126365,genus,0.025957972805933253,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,8bc4d485,-,0.022287088322905577,7140000,0.9309090878645141,83591
SRR11126365,genus,0.015814731331345887,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides,8bc4d485,-,0.010623153210273833,4350000,0.9219077940552084,83591
SRR11126365,genus,0.015342107176616007,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas,8bc4d485,-,0.03324520582359345,4220000,0.9213594994497651,83591
SRR11126365,genus,0.01479677161346615,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,8bc4d485,-,0.03676233087294086,4070000,0.9207058890123255,83591
SRR11126365,genus,0.014651348796626188,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,8bc4d485,-,0.012860236149824742,4030000,0.9205276030327946,83591
SRR11126365,genus,0.014287791754526283,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,8bc4d485,-,0.010013039681305402,3930000,0.9200741843240906,83591
SRR11126365,genus,0.013778811895586414,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,8bc4d485,-,0.007261547295761505,3790000,0.9194200204147014,83591
SRR11126365,genus,0.013233476332436557,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1,8bc4d485,-,0.020468710746372215,3640000,0.918692302099087,83591
SRR11126365,genus,0.012942630698756636,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,8bc4d485,-,0.009091887882666794,3560000,0.9182920711740608,83591
SRR11126365,genus,0.012470006544026755,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,8bc4d485,-,0.0071538802024141345,3430000,0.9176224972550324,83591
SRR11126365,genus,0.011888315276666908,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus,8bc4d485,-,0.010168558816140495,3270000,0.9167633882929815,83591
SRR11126365,genus,0.011415691121937029,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01,8bc4d485,-,0.0120467514445335,3140000,0.9160344525563454,83591
SRR11126365,genus,0.010652221333527228,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,8bc4d485,-,0.007381177399480804,2930000,0.9147919968955749,83591
SRR11126365,genus,0.010434087108267287,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAFBIX01,8bc4d485,-,0.015815099711691448,2870000,0.9144209465560403,83591
